 0.6181E+04, 0.1258E-25
 0.6181E+04, 0.1282E-25
 0.6181E+04, 0.1310E-25
 0.6181E+04, 0.1341E-25
 0.6181E+04, 0.1377E-25
 0.6181E+04, 0.1418E-25
 0.6181E+04, 0.1464E-25
 0.6181E+04, 0.1517E-25
 0.6181E+04, 0.1577E-25
 0.6181E+04, 0.1645E-25
 0.6181E+04, 0.1723E-25
 0.6181E+04, 0.1812E-25
 0.6181E+04, 0.1914E-25
 0.6181E+04, 0.2034E-25
 0.6181E+04, 0.2175E-25
 0.6181E+04, 0.2342E-25
 0.6181E+04, 0.2545E-25
 0.6181E+04, 0.2801E-25
 0.6181E+04, 0.3144E-25
 0.6181E+04, 0.3666E-25
 0.6181E+04, 0.4771E-25
 0.6181E+04, 0.9785E-25
 0.6181E+04, 0.2215E-24
 0.6181E+04, 0.1256E-24
 0.6181E+04, 0.7592E-25
 0.6181E+04, 0.8054E-25
 0.6181E+04, 0.1013E-24
 0.6181E+04, 0.1535E-24
 0.6181E+04, 0.4056E-24
 0.6181E+04, 0.1335E-23
 0.6181E+04, 0.8216E-24
 0.6181E+04, 0.3388E-24
 0.6181E+04, 0.3564E-24
 0.6181E+04, 0.5202E-24
 0.6181E+04, 0.9404E-24
 0.6181E+04, 0.2439E-23
 0.6181E+04, 0.1262E-22
 0.6181E+04, 0.2949E-22
 0.6181E+04, 0.8955E-23
 0.6181E+04, 0.1924E-23
 0.6181E+04, 0.8091E-24
 0.6181E+04, 0.4526E-24
 0.6181E+04, 0.2916E-24
 0.6181E+04, 0.2045E-24
 0.6181E+04, 0.1524E-24
 0.6181E+04, 0.1185E-24
 0.6181E+04, 0.9527E-25
 0.6181E+04, 0.7867E-25
 0.6181E+04, 0.6638E-25
 0.6181E+04, 0.5704E-25
 0.6181E+04, 0.4980E-25
 0.6181E+04, 0.4407E-25
 0.6181E+04, 0.3950E-25
 0.6181E+04, 0.3574E-25
 0.6181E+04, 0.3267E-25
 0.6181E+04, 0.3011E-25
 0.6181E+04, 0.2799E-25
 0.6181E+04, 0.2621E-25
 0.6181E+04, 0.2471E-25
 0.6181E+04, 0.2343E-25
 0.6181E+04, 0.2237E-25
 0.6181E+04, 0.2146E-25
 0.6181E+04, 0.2070E-25
 0.6181E+04, 0.2007E-25
 0.6181E+04, 0.1957E-25
 0.6181E+04, 0.1916E-25
 0.6181E+04, 0.1884E-25
 0.6182E+04, 0.1861E-25
 0.6182E+04, 0.1846E-25
 0.6182E+04, 0.1840E-25
 0.6182E+04, 0.1840E-25
 0.6182E+04, 0.1848E-25
 0.6182E+04, 0.1864E-25
 0.6182E+04, 0.1888E-25
 0.6182E+04, 0.1920E-25
 0.6182E+04, 0.1960E-25
 0.6182E+04, 0.2010E-25
 0.6182E+04, 0.2071E-25
 0.6182E+04, 0.2143E-25
 0.6182E+04, 0.2228E-25
 0.6182E+04, 0.2327E-25
 0.6182E+04, 0.2446E-25
 0.6182E+04, 0.2585E-25
 0.6182E+04, 0.2749E-25
 0.6182E+04, 0.2943E-25
 0.6182E+04, 0.3178E-25
 0.6182E+04, 0.3467E-25
 0.6182E+04, 0.3833E-25
 0.6182E+04, 0.4321E-25
 0.6182E+04, 0.5056E-25
 0.6182E+04, 0.6588E-25
 0.6182E+04, 0.1348E-24
 0.6182E+04, 0.2659E-24
 0.6182E+04, 0.1492E-24
 0.6182E+04, 0.1153E-24
 0.6182E+04, 0.1466E-24
 0.6182E+04, 0.2759E-24
 0.6182E+04, 0.1016E-23
 0.6182E+04, 0.1254E-23
 0.6182E+04, 0.4670E-24
 0.6182E+04, 0.4293E-24
 0.6182E+04, 0.7027E-24
 0.6182E+04, 0.2099E-23
 0.6182E+04, 0.4744E-23
 0.6182E+04, 0.5184E-23
 0.6182E+04, 0.2112E-22
 0.6182E+04, 0.2429E-22
 0.6182E+04, 0.5104E-23
 0.6182E+04, 0.1451E-23
 0.6182E+04, 0.7008E-24
 0.6182E+04, 0.4198E-24
 0.6182E+04, 0.2825E-24
 0.6182E+04, 0.2049E-24
 0.6182E+04, 0.1567E-24
 0.6182E+04, 0.1247E-24
 0.6182E+04, 0.1024E-24
 0.6182E+04, 0.8635E-25
 0.6182E+04, 0.7434E-25
 0.6182E+04, 0.6523E-25
 0.6182E+04, 0.5817E-25
 0.6182E+04, 0.5268E-25
 0.6182E+04, 0.4832E-25
 0.6182E+04, 0.4489E-25
 0.6182E+04, 0.4219E-25
 0.6182E+04, 0.4010E-25
 0.6182E+04, 0.3854E-25
 0.6182E+04, 0.3742E-25
 0.6182E+04, 0.3675E-25
 0.6182E+04, 0.3648E-25
 0.6182E+04, 0.3666E-25
 0.6182E+04, 0.3733E-25
 0.6182E+04, 0.3858E-25
 0.6182E+04, 0.4061E-25
 0.6182E+04, 0.4384E-25
 0.6182E+04, 0.4895E-25
 0.6182E+04, 0.5774E-25
 0.6182E+04, 0.7475E-25
 0.6182E+04, 0.1169E-24
 0.6182E+04, 0.3025E-24
 0.6182E+04, 0.1522E-23
 0.6182E+04, 0.1818E-23
 0.6182E+04, 0.3922E-24
 0.6182E+04, 0.1435E-24
 0.6182E+04, 0.9962E-25
 0.6182E+04, 0.8782E-25
 0.6182E+04, 0.8682E-25
 0.6182E+04, 0.9158E-25
 0.6182E+04, 0.1008E-24
 0.6182E+04, 0.1147E-24
 0.6182E+04, 0.1344E-24
 0.6182E+04, 0.1624E-24
 0.6182E+04, 0.2025E-24
 0.6182E+04, 0.2628E-24
 0.6182E+04, 0.3583E-24
 0.6182E+04, 0.5231E-24
 0.6182E+04, 0.8453E-24
 0.6182E+04, 0.1630E-23
 0.6182E+04, 0.4662E-23
 0.6182E+04, 0.2674E-22
 0.6182E+04, 0.5049E-22
 0.6182E+04, 0.1123E-22
 0.6182E+04, 0.2824E-23
 0.6182E+04, 0.1272E-23
 0.6182E+04, 0.7279E-24
 0.6182E+04, 0.5955E-24
 0.6182E+04, 0.1173E-23
 0.6182E+04, 0.1318E-23
 0.6183E+04, 0.4031E-24
 0.6183E+04, 0.2037E-24
 0.6183E+04, 0.1467E-24
 0.6183E+04, 0.1164E-24
 0.6183E+04, 0.9668E-25
 0.6183E+04, 0.8258E-25
 0.6183E+04, 0.7202E-25
 0.6183E+04, 0.6379E-25
 0.6183E+04, 0.5726E-25
 0.6183E+04, 0.5201E-25
 0.6183E+04, 0.4775E-25
 0.6183E+04, 0.4422E-25
 0.6183E+04, 0.4129E-25
 0.6183E+04, 0.3891E-25
 0.6183E+04, 0.3693E-25
 0.6183E+04, 0.3532E-25
 0.6183E+04, 0.3402E-25
 0.6183E+04, 0.3300E-25
 0.6183E+04, 0.3224E-25
 0.6183E+04, 0.3171E-25
 0.6183E+04, 0.3142E-25
 0.6183E+04, 0.3134E-25
 0.6183E+04, 0.3150E-25
 0.6183E+04, 0.3188E-25
 0.6183E+04, 0.3252E-25
 0.6183E+04, 0.3345E-25
 0.6183E+04, 0.3467E-25
 0.6183E+04, 0.3626E-25
 0.6183E+04, 0.3828E-25
 0.6183E+04, 0.4080E-25
 0.6183E+04, 0.4398E-25
 0.6183E+04, 0.4793E-25
 0.6183E+04, 0.5292E-25
 0.6183E+04, 0.5929E-25
 0.6183E+04, 0.6746E-25
 0.6183E+04, 0.7817E-25
 0.6183E+04, 0.9256E-25
 0.6183E+04, 0.1124E-24
 0.6183E+04, 0.1407E-24
 0.6183E+04, 0.1832E-24
 0.6183E+04, 0.2509E-24
 0.6183E+04, 0.3692E-24
 0.6183E+04, 0.6049E-24
 0.6183E+04, 0.1199E-23
 0.6183E+04, 0.3715E-23
 0.6183E+04, 0.1947E-22
 0.6183E+04, 0.2544E-22
 0.6183E+04, 0.5562E-23
 0.6183E+04, 0.1493E-23
 0.6183E+04, 0.7003E-24
 0.6183E+04, 0.4123E-24
 0.6183E+04, 0.2745E-24
 0.6183E+04, 0.1977E-24
 0.6183E+04, 0.1508E-24
 0.6183E+04, 0.1200E-24
 0.6183E+04, 0.9902E-25
 0.6183E+04, 0.8437E-25
 0.6183E+04, 0.7416E-25
 0.6183E+04, 0.6749E-25
 0.6183E+04, 0.6440E-25
 0.6183E+04, 0.6687E-25
 0.6183E+04, 0.8976E-25
 0.6183E+04, 0.2294E-24
 0.6183E+04, 0.2762E-24
 0.6183E+04, 0.2185E-24
 0.6183E+04, 0.8447E-24
 0.6183E+04, 0.1187E-23
 0.6183E+04, 0.2852E-24
 0.6183E+04, 0.9768E-25
 0.6183E+04, 0.6337E-25
 0.6183E+04, 0.5231E-25
 0.6183E+04, 0.4899E-25
 0.6183E+04, 0.5022E-25
 0.6183E+04, 0.5582E-25
 0.6183E+04, 0.6810E-25
 0.6183E+04, 0.9387E-25
 0.6183E+04, 0.1563E-24
 0.6183E+04, 0.3790E-24
 0.6183E+04, 0.1830E-23
 0.6183E+04, 0.3986E-23
 0.6183E+04, 0.1225E-23
 0.6183E+04, 0.2883E-24
 0.6183E+04, 0.1320E-24
 0.6183E+04, 0.8137E-25
 0.6183E+04, 0.5834E-25
 0.6183E+04, 0.4598E-25
 0.6183E+04, 0.3861E-25
 0.6183E+04, 0.3395E-25
 0.6183E+04, 0.3090E-25
 0.6183E+04, 0.2887E-25
 0.6183E+04, 0.2754E-25
 0.6183E+04, 0.2673E-25
 0.6183E+04, 0.2633E-25
 0.6183E+04, 0.2627E-25
 0.6183E+04, 0.2648E-25
 0.6183E+04, 0.2696E-25
 0.6183E+04, 0.2774E-25
 0.6183E+04, 0.2879E-25
 0.6183E+04, 0.3015E-25
 0.6183E+04, 0.3186E-25
 0.6184E+04, 0.3400E-25
 0.6184E+04, 0.3661E-25
 0.6184E+04, 0.3982E-25
 0.6184E+04, 0.4380E-25
 0.6184E+04, 0.4877E-25
 0.6184E+04, 0.5500E-25
 0.6184E+04, 0.6299E-25
 0.6184E+04, 0.7331E-25
 0.6184E+04, 0.8705E-25
 0.6184E+04, 0.1059E-24
 0.6184E+04, 0.1325E-24
 0.6184E+04, 0.1720E-24
 0.6184E+04, 0.2342E-24
 0.6184E+04, 0.3407E-24
 0.6184E+04, 0.5470E-24
 0.6184E+04, 0.1040E-23
 0.6184E+04, 0.2878E-23
 0.6184E+04, 0.1506E-22
 0.6184E+04, 0.2834E-22
 0.6184E+04, 0.7546E-23
 0.6184E+04, 0.1775E-23
 0.6184E+04, 0.7817E-24
 0.6184E+04, 0.4471E-24
 0.6184E+04, 0.2931E-24
 0.6184E+04, 0.2098E-24
 0.6184E+04, 0.1604E-24
 0.6184E+04, 0.1299E-24
 0.6184E+04, 0.1124E-24
 0.6184E+04, 0.1086E-24
 0.6184E+04, 0.1492E-24
 0.6184E+04, 0.3433E-24
 0.6184E+04, 0.3719E-24
 0.6184E+04, 0.1039E-23
 0.6184E+04, 0.1025E-23
 0.6184E+04, 0.2265E-24
 0.6184E+04, 0.8946E-25
 0.6184E+04, 0.5822E-25
 0.6184E+04, 0.4501E-25
 0.6184E+04, 0.3767E-25
 0.6184E+04, 0.3297E-25
 0.6184E+04, 0.2964E-25
 0.6184E+04, 0.2716E-25
 0.6184E+04, 0.2524E-25
 0.6184E+04, 0.2371E-25
 0.6184E+04, 0.2244E-25
 0.6184E+04, 0.2143E-25
 0.6184E+04, 0.2058E-25
 0.6184E+04, 0.1988E-25
 0.6184E+04, 0.1929E-25
 0.6184E+04, 0.1882E-25
 0.6184E+04, 0.1844E-25
 0.6184E+04, 0.1813E-25
 0.6184E+04, 0.1790E-25
 0.6184E+04, 0.1775E-25
 0.6184E+04, 0.1766E-25
 0.6184E+04, 0.1765E-25
 0.6184E+04, 0.1769E-25
 0.6184E+04, 0.1782E-25
 0.6184E+04, 0.1802E-25
 0.6184E+04, 0.1832E-25
 0.6184E+04, 0.1872E-25
 0.6184E+04, 0.1925E-25
 0.6184E+04, 0.1994E-25
 0.6184E+04, 0.2084E-25
 0.6184E+04, 0.2204E-25
 0.6184E+04, 0.2366E-25
 0.6184E+04, 0.2592E-25
 0.6184E+04, 0.2923E-25
 0.6184E+04, 0.3442E-25
 0.6184E+04, 0.4324E-25
 0.6184E+04, 0.6060E-25
 0.6184E+04, 0.1038E-24
 0.6184E+04, 0.2868E-24
 0.6184E+04, 0.1534E-23
 0.6184E+04, 0.2114E-23
 0.6184E+04, 0.4559E-24
 0.6184E+04, 0.1317E-24
 0.6184E+04, 0.7256E-25
 0.6184E+04, 0.5198E-25
 0.6184E+04, 0.4270E-25
 0.6184E+04, 0.3805E-25
 0.6184E+04, 0.3569E-25
 0.6184E+04, 0.3463E-25
 0.6184E+04, 0.3444E-25
 0.6184E+04, 0.3482E-25
 0.6184E+04, 0.3571E-25
 0.6184E+04, 0.3701E-25
 0.6184E+04, 0.3874E-25
 0.6184E+04, 0.4090E-25
 0.6184E+04, 0.4362E-25
 0.6184E+04, 0.4697E-25
 0.6184E+04, 0.5125E-25
 0.6184E+04, 0.5687E-25
 0.6184E+04, 0.6486E-25
 0.6184E+04, 0.7751E-25
 0.6184E+04, 0.1031E-24
 0.6184E+04, 0.1932E-24
 0.6184E+04, 0.6043E-24
 0.6184E+04, 0.1403E-23
 0.6184E+04, 0.7646E-24
 0.6185E+04, 0.2221E-24
 0.6185E+04, 0.1542E-24
 0.6185E+04, 0.1477E-24
 0.6185E+04, 0.1576E-24
 0.6185E+04, 0.1768E-24
 0.6185E+04, 0.2051E-24
 0.6185E+04, 0.2447E-24
 0.6185E+04, 0.3001E-24
 0.6185E+04, 0.3801E-24
 0.6185E+04, 0.5007E-24
 0.6185E+04, 0.6962E-24
 0.6185E+04, 0.1047E-23
 0.6185E+04, 0.1791E-23
 0.6185E+04, 0.3954E-23
 0.6185E+04, 0.1636E-22
 0.6185E+04, 0.7015E-22
 0.6185E+04, 0.3522E-22
 0.6185E+04, 0.8494E-23
 0.6185E+04, 0.1326E-22
 0.6185E+04, 0.3417E-22
 0.6185E+04, 0.1440E-22
 0.6185E+04, 0.3239E-23
 0.6185E+04, 0.1413E-23
 0.6185E+04, 0.8367E-24
 0.6185E+04, 0.5666E-24
 0.6185E+04, 0.4147E-24
 0.6185E+04, 0.3191E-24
 0.6185E+04, 0.2546E-24
 0.6185E+04, 0.2086E-24
 0.6185E+04, 0.1747E-24
 0.6185E+04, 0.1487E-24
 0.6185E+04, 0.1285E-24
 0.6185E+04, 0.1124E-24
 0.6185E+04, 0.9934E-25
 0.6185E+04, 0.8862E-25
 0.6185E+04, 0.7972E-25
 0.6185E+04, 0.7217E-25
 0.6185E+04, 0.6582E-25
 0.6185E+04, 0.6038E-25
 0.6185E+04, 0.5573E-25
 0.6185E+04, 0.5167E-25
 0.6185E+04, 0.4814E-25
 0.6185E+04, 0.4508E-25
 0.6185E+04, 0.4239E-25
 0.6185E+04, 0.4005E-25
 0.6185E+04, 0.3799E-25
 0.6185E+04, 0.3619E-25
 0.6185E+04, 0.3461E-25
 0.6185E+04, 0.3326E-25
 0.6185E+04, 0.3211E-25
 0.6185E+04, 0.3113E-25
 0.6185E+04, 0.3035E-25
 0.6185E+04, 0.2977E-25
 0.6185E+04, 0.2942E-25
 0.6185E+04, 0.2933E-25
 0.6185E+04, 0.2955E-25
 0.6185E+04, 0.3021E-25
 0.6185E+04, 0.3157E-25
 0.6185E+04, 0.3406E-25
 0.6185E+04, 0.3867E-25
 0.6185E+04, 0.4797E-25
 0.6185E+04, 0.7073E-25
 0.6185E+04, 0.1586E-24
 0.6185E+04, 0.7265E-24
 0.6185E+04, 0.1441E-23
 0.6185E+04, 0.4333E-24
 0.6185E+04, 0.1116E-24
 0.6185E+04, 0.6093E-25
 0.6185E+04, 0.4490E-25
 0.6185E+04, 0.3796E-25
 0.6185E+04, 0.3459E-25
 0.6185E+04, 0.3300E-25
 0.6185E+04, 0.3244E-25
 0.6185E+04, 0.3259E-25
 0.6185E+04, 0.3329E-25
 0.6185E+04, 0.3448E-25
 0.6185E+04, 0.3617E-25
 0.6185E+04, 0.3839E-25
 0.6185E+04, 0.4124E-25
 0.6185E+04, 0.4485E-25
 0.6185E+04, 0.4939E-25
 0.6185E+04, 0.5511E-25
 0.6185E+04, 0.6249E-25
 0.6185E+04, 0.7203E-25
 0.6185E+04, 0.8476E-25
 0.6185E+04, 0.1020E-24
 0.6185E+04, 0.1263E-24
 0.6185E+04, 0.1618E-24
 0.6185E+04, 0.2169E-24
 0.6185E+04, 0.3093E-24
 0.6185E+04, 0.4818E-24
 0.6185E+04, 0.8681E-24
 0.6185E+04, 0.2104E-23
 0.6185E+04, 0.9692E-23
 0.6185E+04, 0.2811E-22
 0.6185E+04, 0.1127E-22
 0.6185E+04, 0.2335E-23
 0.6185E+04, 0.9238E-24
 0.6185E+04, 0.5032E-24
 0.6185E+04, 0.3195E-24
 0.6186E+04, 0.2224E-24
 0.6186E+04, 0.1647E-24
 0.6186E+04, 0.1276E-24
 0.6186E+04, 0.1025E-24
 0.6186E+04, 0.8450E-25
 0.6186E+04, 0.7134E-25
 0.6186E+04, 0.6135E-25
 0.6186E+04, 0.5359E-25
 0.6186E+04, 0.4750E-25
 0.6186E+04, 0.4263E-25
 0.6186E+04, 0.3865E-25
 0.6186E+04, 0.3542E-25
 0.6186E+04, 0.3276E-25
 0.6186E+04, 0.3059E-25
 0.6186E+04, 0.2879E-25
 0.6186E+04, 0.2734E-25
 0.6186E+04, 0.2619E-25
 0.6186E+04, 0.2533E-25
 0.6186E+04, 0.2476E-25
 0.6186E+04, 0.2453E-25
 0.6186E+04, 0.2468E-25
 0.6186E+04, 0.2537E-25
 0.6186E+04, 0.2690E-25
 0.6186E+04, 0.2986E-25
 0.6186E+04, 0.3569E-25
 0.6186E+04, 0.4853E-25
 0.6186E+04, 0.8553E-25
 0.6186E+04, 0.2925E-24
 0.6186E+04, 0.1226E-23
 0.6186E+04, 0.9448E-24
 0.6186E+04, 0.2272E-24
 0.6186E+04, 0.7496E-25
 0.6186E+04, 0.4400E-25
 0.6186E+04, 0.3250E-25
 0.6186E+04, 0.2691E-25
 0.6186E+04, 0.2381E-25
 0.6186E+04, 0.2198E-25
 0.6186E+04, 0.2087E-25
 0.6186E+04, 0.2020E-25
 0.6186E+04, 0.1988E-25
 0.6186E+04, 0.1981E-25
 0.6186E+04, 0.1996E-25
 0.6186E+04, 0.2032E-25
 0.6186E+04, 0.2089E-25
 0.6186E+04, 0.2171E-25
 0.6186E+04, 0.2281E-25
 0.6186E+04, 0.2431E-25
 0.6186E+04, 0.2631E-25
 0.6186E+04, 0.2903E-25
 0.6186E+04, 0.3283E-25
 0.6186E+04, 0.3834E-25
 0.6186E+04, 0.4677E-25
 0.6186E+04, 0.6058E-25
 0.6186E+04, 0.8601E-25
 0.6186E+04, 0.1416E-24
 0.6186E+04, 0.3128E-24
 0.6186E+04, 0.1366E-23
 0.6186E+04, 0.4589E-23
 0.6186E+04, 0.2071E-23
 0.6186E+04, 0.4148E-24
 0.6186E+04, 0.1703E-24
 0.6186E+04, 0.1026E-24
 0.6186E+04, 0.7494E-25
 0.6186E+04, 0.6217E-25
 0.6186E+04, 0.5674E-25
 0.6186E+04, 0.5623E-25
 0.6186E+04, 0.6066E-25
 0.6186E+04, 0.7266E-25
 0.6186E+04, 0.1024E-24
 0.6186E+04, 0.1999E-24
 0.6186E+04, 0.8458E-24
 0.6186E+04, 0.2671E-23
 0.6186E+04, 0.1084E-23
 0.6186E+04, 0.2360E-24
 0.6186E+04, 0.1178E-24
 0.6186E+04, 0.8669E-25
 0.6186E+04, 0.7626E-25
 0.6186E+04, 0.7416E-25
 0.6186E+04, 0.7689E-25
 0.6186E+04, 0.8342E-25
 0.6186E+04, 0.9394E-25
 0.6186E+04, 0.1094E-24
 0.6186E+04, 0.1321E-24
 0.6186E+04, 0.1657E-24
 0.6186E+04, 0.2180E-24
 0.6186E+04, 0.3056E-24
 0.6186E+04, 0.4682E-24
 0.6186E+04, 0.8284E-24
 0.6186E+04, 0.1953E-23
 0.6186E+04, 0.8783E-23
 0.6186E+04, 0.2722E-22
 0.6186E+04, 0.1176E-22
 0.6186E+04, 0.2914E-23
 0.6186E+04, 0.2188E-23
 0.6186E+04, 0.1059E-23
 0.6186E+04, 0.4489E-24
 0.6186E+04, 0.2704E-24
 0.6186E+04, 0.1941E-24
 0.6186E+04, 0.1502E-24
 0.6186E+04, 0.1221E-24
 0.6187E+04, 0.1028E-24
 0.6187E+04, 0.8929E-25
 0.6187E+04, 0.7946E-25
 0.6187E+04, 0.7222E-25
 0.6187E+04, 0.6692E-25
 0.6187E+04, 0.6302E-25
 0.6187E+04, 0.6028E-25
 0.6187E+04, 0.5843E-25
 0.6187E+04, 0.5737E-25
 0.6187E+04, 0.5698E-25
 0.6187E+04, 0.5721E-25
 0.6187E+04, 0.5806E-25
 0.6187E+04, 0.5950E-25
 0.6187E+04, 0.6154E-25
 0.6187E+04, 0.6422E-25
 0.6187E+04, 0.6766E-25
 0.6187E+04, 0.7185E-25
 0.6187E+04, 0.7702E-25
 0.6187E+04, 0.8340E-25
 0.6187E+04, 0.9113E-25
 0.6187E+04, 0.1005E-24
 0.6187E+04, 0.1122E-24
 0.6187E+04, 0.1266E-24
 0.6187E+04, 0.1450E-24
 0.6187E+04, 0.1682E-24
 0.6187E+04, 0.1987E-24
 0.6187E+04, 0.2394E-24
 0.6187E+04, 0.2954E-24
 0.6187E+04, 0.3752E-24
 0.6187E+04, 0.4959E-24
 0.6187E+04, 0.6887E-24
 0.6187E+04, 0.1028E-23
 0.6187E+04, 0.1713E-23
 0.6187E+04, 0.3491E-23
 0.6187E+04, 0.1141E-22
 0.6187E+04, 0.6542E-22
 0.6187E+04, 0.7697E-22
 0.6187E+04, 0.1420E-22
 0.6187E+04, 0.3934E-23
 0.6187E+04, 0.1859E-23
 0.6187E+04, 0.1095E-23
 0.6187E+04, 0.7277E-24
 0.6187E+04, 0.5222E-24
 0.6187E+04, 0.3957E-24
 0.6187E+04, 0.3125E-24
 0.6187E+04, 0.2554E-24
 0.6187E+04, 0.2145E-24
 0.6187E+04, 0.1851E-24
 0.6187E+04, 0.1634E-24
 0.6187E+04, 0.1479E-24
 0.6187E+04, 0.1375E-24
 0.6187E+04, 0.1319E-24
 0.6187E+04, 0.1328E-24
 0.6187E+04, 0.1463E-24
 0.6187E+04, 0.2107E-24
 0.6187E+04, 0.6804E-24
 0.6187E+04, 0.1195E-23
 0.6187E+04, 0.5257E-24
 0.6187E+04, 0.4620E-24
 0.6187E+04, 0.2370E-24
 0.6187E+04, 0.2025E-24
 0.6187E+04, 0.2312E-24
 0.6187E+04, 0.2965E-24
 0.6187E+04, 0.4228E-24
 0.6187E+04, 0.6932E-24
 0.6187E+04, 0.1444E-23
 0.6187E+04, 0.5202E-23
 0.6187E+04, 0.2229E-22
 0.6187E+04, 0.1697E-22
 0.6187E+04, 0.3438E-23
 0.6187E+04, 0.1143E-23
 0.6187E+04, 0.5858E-24
 0.6187E+04, 0.3635E-24
 0.6187E+04, 0.2511E-24
 0.6187E+04, 0.1865E-24
 0.6187E+04, 0.1459E-24
 0.6187E+04, 0.1187E-24
 0.6187E+04, 0.9970E-25
 0.6187E+04, 0.8600E-25
 0.6187E+04, 0.7590E-25
 0.6187E+04, 0.6848E-25
 0.6187E+04, 0.6307E-25
 0.6187E+04, 0.5933E-25
 0.6187E+04, 0.5719E-25
 0.6187E+04, 0.5672E-25
 0.6187E+04, 0.5830E-25
 0.6187E+04, 0.6274E-25
 0.6187E+04, 0.7208E-25
 0.6187E+04, 0.9091E-25
 0.6187E+04, 0.1327E-24
 0.6187E+04, 0.2513E-24
 0.6187E+04, 0.8745E-24
 0.6187E+04, 0.4024E-23
 0.6187E+04, 0.3097E-23
 0.6187E+04, 0.5924E-24
 0.6187E+04, 0.2029E-24
 0.6187E+04, 0.1116E-24
 0.6187E+04, 0.7523E-25
 0.6187E+04, 0.5692E-25
 0.6187E+04, 0.4639E-25
 0.6188E+04, 0.3989E-25
 0.6188E+04, 0.3584E-25
 0.6188E+04, 0.3372E-25
 0.6188E+04, 0.3405E-25
 0.6188E+04, 0.4231E-25
 0.6188E+04, 0.1178E-24
 0.6188E+04, 0.2362E-24
 0.6188E+04, 0.7762E-25
 0.6188E+04, 0.3415E-25
 0.6188E+04, 0.2754E-25
 0.6188E+04, 0.2563E-25
 0.6188E+04, 0.2526E-25
 0.6188E+04, 0.2591E-25
 0.6188E+04, 0.2767E-25
 0.6188E+04, 0.3122E-25
 0.6188E+04, 0.3826E-25
 0.6188E+04, 0.5422E-25
 0.6188E+04, 0.1039E-24
 0.6188E+04, 0.4125E-24
 0.6188E+04, 0.1454E-23
 0.6188E+04, 0.7560E-24
 0.6188E+04, 0.1509E-24
 0.6188E+04, 0.6441E-25
 0.6188E+04, 0.4169E-25
 0.6188E+04, 0.3228E-25
 0.6188E+04, 0.2752E-25
 0.6188E+04, 0.2486E-25
